BST_Sorted_Insert

6383250, 47

6500042, 48

6594500, 49

6760250, 50

6856209, 51

6945375, 52

7026917, 53

7119917, 54

7271875, 55

7365375, 56

7453459, 57

7544292, 58

7627750, 59

7717959, 60

7810584, 61

7906709, 62

7992000, 63

8069375, 64

8152375, 65

8256125, 66

8333084, 67

8439584, 68

8646750, 69

8746042, 70

8905084, 71

9037000, 72

9204250, 73

9310875, 74

9461959, 75

9597375, 76

9729084, 77

9874792, 78

10091250, 79

10271084, 80

10402792, 81

10582334, 82

10693167, 83

10787459, 84

10911250, 85

11004125, 86

11114250, 87

11204000, 88

11286792, 89

11363750, 90

11449084, 91

11531750, 92

11666000, 93

11854584, 94

11970584, 95

12072875, 96

12247584, 97

12385167, 98

12514042, 99

12616167, 100

BST_Shuffled_Insert

3708, 1

320041, 2

431666, 3

524666, 4

624333, 5

731458, 6

873583, 7

981791, 8

1079500, 9

1171291, 10

1254958, 11

1369916, 12

1464750, 13

1555750, 14

1644875, 15

1728458, 16

1812791, 17

1924916, 18

2048125, 19

2201708, 20

2311791, 21

2517708, 22

2624958, 23

2710458, 24

2791958, 25

2883500, 26

2977791, 27

3080166, 28

3165875, 29

3246333, 30

3323291, 31

3409875, 32

3508708, 33

3603416, 34

3699208, 35

3778666, 36

3841250, 37

3947791, 38

4118333, 39

4220125, 40

4309833, 41

4441541, 42

4519625, 43

4638125, 44

4851125, 45

4944458, 46

5043291, 47

5151666, 48

5251833, 49

5340625, 50

5428416, 51

5507375, 52

5602541, 53

5700333, 54

5792875, 55

5882666, 56

5993250, 57

6169333, 58

6306583, 59

6425250, 60

6529583, 61

6631000, 62

6732916, 63

6914083, 64

7099541, 65

7209625, 66

7309541, 67

7422625, 68

7523458, 69

7647833, 70

7753458, 71

7860375, 72

7956791, 73

8064291, 74

8209625, 75

8294541, 76

8393000, 77

8492708, 78

8598250, 79

8727750, 80

8831541, 81

8919333, 82

9085041, 83

9204625, 84

9323458, 85

9506375, 86

9605583, 87

9691208, 88

9771208, 89

9859125, 90

9943333, 91

10027833, 92

10127541, 93

10205500, 94

10291041, 95

10372625, 96

10483291, 97

10564375, 98

10644708, 99

10730291, 100

AVL_Shuffled_Insert

31125, 1

311125, 2

417875, 3

522875, 4

626417, 5

725250, 6

823750, 7

910417, 8

990458, 9

1065625, 10

1140958, 11

1218583, 12

1320458, 13

1413375, 14

1497375, 15

1655667, 16

1868792, 17

2033917, 18

2167917, 19

2290667, 20

2485167, 21

2627458, 22

2741542, 23

2949458, 24

3043708, 25

3166583, 26

3254417, 27

3372125, 28

3471042, 29

3592667, 30

3716250, 31

3814000, 32

3906417, 33

4011167, 34

4097250, 35

4249167, 36

4392083, 37

4493625, 38

4627333, 39

4996583, 40

5122625, 41

5223542, 42

5309708, 43

5387875, 44

5484417, 45

5582667, 46

5663792, 47

5750708, 48

5823958, 49

5909000, 50

5983458, 51

6064833, 52

6168875, 53

6285708, 54

6410792, 55

6506958, 56

6620208, 57

6717625, 58

6817917, 59

6957583, 60

7053583, 61

7180917, 62

7287167, 63

7440875, 64

7539333, 65

7679833, 66

7779917, 67

7885375, 68

7992292, 69

8115167, 70

8249792, 71

8354083, 72

8442042, 73

8542042, 74

8638000, 75

8724667, 76

8808667, 77

8909208, 78

9003292, 79

9106667, 80

9196833, 81

9292292, 82

9386417, 83

9493708, 84

9586000, 85

9719542, 86

9807375, 87

9914125, 88

10015958, 89

10143250, 90

10295792, 91

10465917, 92

10558250, 93

10739500, 94

10857458, 95

11037083, 96

11218542, 97

11347542, 98

